generation,label,total_cost,mean_error_m,no_coverage_rate,localizable_impacts,num_impacts
202,GA_best_gen,4.644890155214859,4.404269033302429,0.0,30,30
202,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
203,GA_best_gen,5.036458565973193,4.71273981194143,0.0,30,30
203,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
204,GA_best_gen,5.064483423697538,4.698767365742799,0.0,30,30
204,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
205,GA_best_gen,4.713418374651455,4.4348960530551,0.0,30,30
205,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
206,GA_best_gen,4.950090089018413,4.616275819451089,0.0,30,30
206,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
207,GA_best_gen,4.700046025263748,4.419928875825167,0.0,30,30
207,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
208,GA_best_gen,5.16205512405273,4.7503621119725485,0.0,30,30
208,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
209,GA_best_gen,4.8167641059259285,4.511710304593621,0.0,30,30
209,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
210,GA_best_gen,4.80362318804214,4.505492853422904,0.0,30,30
210,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
211,GA_best_gen,4.879762852180594,4.602874948236972,0.0,30,30
211,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
212,GA_best_gen,4.747423058786657,4.498233371722362,0.0,30,30
212,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
213,GA_best_gen,5.0158077140262485,4.637760367085565,0.0,30,30
213,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
214,GA_best_gen,5.118942519513041,4.714809630382052,0.0,30,30
214,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
215,GA_best_gen,4.819177605523155,4.495050273343844,0.0,30,30
215,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
216,GA_best_gen,5.033691854614331,4.654079288636825,0.0,30,30
216,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
217,GA_best_gen,5.103870172701465,4.703653326567239,0.0,30,30
217,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
218,GA_best_gen,5.2969048690429705,4.871859823160036,0.0,30,30
218,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
219,GA_best_gen,4.754312647552904,4.454824133515384,0.0,30,30
219,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
220,GA_best_gen,4.843197593605819,4.553900918872349,0.0,30,30
220,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
221,GA_best_gen,5.080782889091343,4.705662430996694,0.0,30,30
221,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
222,GA_best_gen,4.997382099306774,4.646272591714314,0.0,30,30
222,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
223,GA_best_gen,5.0697763321450084,4.682938499378299,0.0,30,30
223,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
224,GA_best_gen,5.117425233629134,4.740975128909697,0.0,30,30
224,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
225,GA_best_gen,4.966042650051172,4.59461352849819,0.0,30,30
225,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
226,GA_best_gen,5.012122857653999,4.6447199511416954,0.0,30,30
226,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
227,GA_best_gen,4.904822751418651,4.6009056746184624,0.0,30,30
227,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
228,GA_best_gen,5.039045223502215,4.668794785235032,0.0,30,30
228,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
229,GA_best_gen,4.962671001383313,4.634967037804345,0.0,30,30
229,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
230,GA_best_gen,4.952422659083942,4.589345236582612,0.0,30,30
230,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
231,GA_best_gen,4.681298603548989,4.408241802103635,0.0,30,30
231,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
232,GA_best_gen,5.063668770069087,4.702686450124697,0.0,30,30
232,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
233,GA_best_gen,5.035967967541552,4.677570806197929,0.0,30,30
233,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
234,GA_best_gen,5.081934276225277,4.719926739222592,0.0,30,30
234,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
235,GA_best_gen,4.95930886305023,4.616177930948808,0.0,30,30
235,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
236,GA_best_gen,5.007051054837324,4.6299486007457,0.0,30,30
236,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
237,GA_best_gen,4.924320936525673,4.573410786780475,0.0,30,30
237,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
238,GA_best_gen,5.0287972800929355,4.696693725778655,0.0,30,30
238,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
239,GA_best_gen,4.919078100679187,4.561007403160735,0.0,30,30
239,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
240,GA_best_gen,5.1615676775052055,4.7564937887573775,0.0,30,30
240,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
241,GA_best_gen,5.148047232127624,4.76070563953918,0.0,30,30
241,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
242,GA_best_gen,4.813364457292565,4.513420032518433,0.0,30,30
242,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
243,GA_best_gen,4.865396145453424,4.554266251833754,0.0,30,30
243,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
244,GA_best_gen,4.937847834844123,4.592721280472316,0.0,30,30
244,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
245,GA_best_gen,5.07447232090027,4.730476855294444,0.0,30,30
245,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
246,GA_best_gen,4.906542371833404,4.582847327559275,0.0,30,30
246,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
247,GA_best_gen,4.942012789384449,4.622993538704794,0.0,30,30
247,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
248,GA_best_gen,4.738124321188927,4.448075776645443,0.0,30,30
248,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
249,GA_best_gen,5.057555336326304,4.669124559693218,0.0,30,30
249,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
250,GA_best_gen,4.946153519301478,4.585014473770564,0.0,30,30
250,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
251,GA_best_gen,4.994555066911755,4.647671535913233,0.0,30,30
251,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
252,GA_best_gen,5.133730979673816,4.7337470061974445,0.0,30,30
252,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
253,GA_best_gen,5.002747196732004,4.602973965123175,0.0,30,30
253,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
254,GA_best_gen,5.251056094514958,4.855562741751288,0.0,30,30
254,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
255,GA_best_gen,5.010692283495168,4.647309006747232,0.0,30,30
255,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
256,GA_best_gen,5.029481817297452,4.664053148671973,0.0,30,30
256,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
257,GA_best_gen,4.907389572047556,4.552289151783183,0.0,30,30
257,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
258,GA_best_gen,5.183021507944482,4.7633985788813265,0.0,30,30
258,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
259,GA_best_gen,5.132299806051421,4.76500328391936,0.0,30,30
259,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
260,GA_best_gen,4.780758621954586,4.4630403486278025,0.0,30,30
260,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
261,GA_best_gen,4.916186824362116,4.598106054299164,0.0,30,30
261,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
262,GA_best_gen,4.964845815012302,4.648190694716792,0.0,30,30
262,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
263,GA_best_gen,4.88584512206998,4.5738408560908255,0.0,30,30
263,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
264,GA_best_gen,4.999883365395254,4.640975432446827,0.0,30,30
264,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
265,GA_best_gen,4.889638064615016,4.5441085151952025,0.0,30,30
265,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
266,GA_best_gen,4.4509914986201675,4.252171728439524,0.0,30,30
266,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
267,GA_best_gen,5.094889364481359,4.685181242788392,0.0,30,30
267,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
268,GA_best_gen,4.89042453734862,4.566754152307732,0.0,30,30
268,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
269,GA_best_gen,5.109650713441468,4.721882479381552,0.0,30,30
269,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
270,GA_best_gen,5.063735886562231,4.713673979289393,0.0,30,30
270,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
271,GA_best_gen,4.828549324638955,4.495340090713541,0.0,30,30
271,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
272,GA_best_gen,4.776922789044034,4.495849030244477,0.0,30,30
272,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
273,GA_best_gen,4.982029497498924,4.601306123349333,0.0,30,30
273,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
274,GA_best_gen,4.949201312916197,4.572126696438982,0.0,30,30
274,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
275,GA_best_gen,4.830775347275328,4.539511293499983,0.0,30,30
275,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
276,GA_best_gen,4.912076014612726,4.591763604565032,0.0,30,30
276,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
277,GA_best_gen,4.95869364710728,4.594330003850879,0.0,30,30
277,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
278,GA_best_gen,4.876403636608023,4.598305969244137,0.0,30,30
278,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
279,GA_best_gen,4.824819364598684,4.5096877524336385,0.0,30,30
279,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
280,GA_best_gen,4.961893067865875,4.6135298503724105,0.0,30,30
280,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
281,GA_best_gen,4.872404205890881,4.580277391291933,0.0,30,30
281,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
282,GA_best_gen,4.691179035636829,4.400964140477835,0.0,30,30
282,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
283,GA_best_gen,5.16919383693051,4.787300325649441,0.0,30,30
283,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
284,GA_best_gen,5.0578844474458515,4.696097694251742,0.0,30,30
284,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
285,GA_best_gen,4.900586669631491,4.561622569092489,0.0,30,30
285,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
286,GA_best_gen,4.9585636961876345,4.641086173816086,0.0,30,30
286,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
287,GA_best_gen,4.770120731851753,4.486103654444421,0.0,30,30
287,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
288,GA_best_gen,5.0158868456518215,4.6619185183882585,0.0,30,30
288,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
289,GA_best_gen,4.874428225066532,4.540935261469881,0.0,30,30
289,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
290,GA_best_gen,4.739487227432954,4.461382159883348,0.0,30,30
290,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
291,GA_best_gen,4.794999303449906,4.506079042824339,0.0,30,30
291,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
292,GA_best_gen,4.550599999385623,4.321967069597644,0.0,30,30
292,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
293,GA_best_gen,4.961897838575109,4.615269337106406,0.0,30,30
293,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
294,GA_best_gen,4.939751769729167,4.586971643279879,0.0,30,30
294,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
295,GA_best_gen,4.90278671536684,4.557236988746324,0.0,30,30
295,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
296,GA_best_gen,5.1310017345258245,4.759533005610134,0.0,30,30
296,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
297,GA_best_gen,4.842652097115192,4.5395000018838,0.0,30,30
297,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
298,GA_best_gen,4.778807131295337,4.491775865991312,0.0,30,30
298,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
299,GA_best_gen,4.920543564846311,4.608782847062273,0.0,30,30
299,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
300,GA_best_gen,4.97829618993792,4.608920206448613,0.0,30,30
300,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
301,GA_best_gen,4.665116512059574,4.391643346124565,0.0,30,30
301,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
302,GA_best_gen,4.86252024166208,4.55513018074622,0.0,30,30
302,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
303,GA_best_gen,5.041791922028025,4.6680709011533486,0.0,30,30
303,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
304,GA_best_gen,4.941082179392112,4.590688266457674,0.0,30,30
304,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
305,GA_best_gen,5.1821624702895726,4.754338811560816,0.0,30,30
305,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
306,GA_best_gen,4.978422035703565,4.620646952504741,0.0,30,30
306,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
307,GA_best_gen,4.796861131603527,4.4736520051083835,0.0,30,30
307,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
308,GA_best_gen,5.001496922945671,4.624298820812268,0.0,30,30
308,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
309,GA_best_gen,4.903915349646722,4.59092934939466,0.0,30,30
309,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
310,GA_best_gen,4.618271804987204,4.3476953224237445,0.0,30,30
310,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
311,GA_best_gen,4.807733341494204,4.486431560437426,0.0,30,30
311,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
312,GA_best_gen,5.161861258211274,4.748582948193459,0.0,30,30
312,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
313,GA_best_gen,4.85494434185904,4.553240335950199,0.0,30,30
313,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
314,GA_best_gen,5.061338457503437,4.67196642387287,0.0,30,30
314,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
315,GA_best_gen,4.891512671851509,4.603562379719438,0.0,30,30
315,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
316,GA_best_gen,4.824582720516306,4.509270984703378,0.0,30,30
316,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
317,GA_best_gen,4.8048220722892605,4.514065183515702,0.0,30,30
317,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
318,GA_best_gen,5.097652831034109,4.71123429333767,0.0,30,30
318,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
319,GA_best_gen,5.182041246192681,4.804234721042732,0.0,30,30
319,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
320,GA_best_gen,4.718914441076852,4.447374372278426,0.0,30,30
320,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
321,GA_best_gen,4.9671514043784395,4.625656281682172,0.0,30,30
321,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
322,GA_best_gen,4.902666698157881,4.571571741952411,0.0,30,30
322,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
323,GA_best_gen,5.03146346965679,4.676059222176179,0.0,30,30
323,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
324,GA_best_gen,4.941051797435635,4.590724343109784,0.0,30,30
324,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
325,GA_best_gen,4.875925360233699,4.567945912909605,0.0,30,30
325,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
326,GA_best_gen,4.628969227751434,4.354531631204224,0.0,30,30
326,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
327,GA_best_gen,4.773519281156974,4.448097904089603,0.0,30,30
327,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
328,GA_best_gen,5.0788952765882645,4.7506961706648445,0.0,30,30
328,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
329,GA_best_gen,4.985398991053059,4.606537762854856,0.0,30,30
329,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
330,GA_best_gen,4.749526871103608,4.463032494544132,0.0,30,30
330,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
331,GA_best_gen,4.695028420736554,4.411471997307584,0.0,30,30
331,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
332,GA_best_gen,5.125189216028011,4.750088593099862,0.0,30,30
332,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
333,GA_best_gen,5.12250698631585,4.708225695467073,0.0,30,30
333,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
334,GA_best_gen,4.950936691815433,4.602735957773654,0.0,30,30
334,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
335,GA_best_gen,5.107575165018276,4.732284673381151,0.0,30,30
335,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
336,GA_best_gen,4.8528758709352875,4.5171115584373815,0.0,30,30
336,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
337,GA_best_gen,4.717748742868447,4.442593122616082,0.0,30,30
337,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
338,GA_best_gen,4.907129683874519,4.574732658436965,0.0,30,30
338,GA_best_global,4.386571474948296,4.204131128030052,0.0,30,30
339,GA_best_gen,4.3240423185002355,4.136887146143946,0.0,30,30
339,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
340,GA_best_gen,4.986135357902757,4.619869731226233,0.0,30,30
340,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
341,GA_best_gen,5.007776014076985,4.640043860908788,0.0,30,30
341,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
342,GA_best_gen,4.905010384919925,4.602399976599303,0.0,30,30
342,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
343,GA_best_gen,5.0021960663084055,4.637193463396439,0.0,30,30
343,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
344,GA_best_gen,4.92328049556601,4.589551461220977,0.0,30,30
344,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
345,GA_best_gen,4.573886094298686,4.322772837872438,0.0,30,30
345,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
346,GA_best_gen,4.697686573466463,4.413413051685586,0.0,30,30
346,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
347,GA_best_gen,4.809053717468777,4.47429828570556,0.0,30,30
347,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
348,GA_best_gen,4.7502330407168705,4.448444029852524,0.0,30,30
348,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
349,GA_best_gen,5.152020854384023,4.766709054550035,0.0,30,30
349,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
350,GA_best_gen,4.904114951649409,4.578822808290675,0.0,30,30
350,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
351,GA_best_gen,4.753603954253362,4.481610936163715,0.0,30,30
351,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
352,GA_best_gen,5.034698152275399,4.665578305273788,0.0,30,30
352,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
353,GA_best_gen,4.86123340167206,4.529278929300829,0.0,30,30
353,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
354,GA_best_gen,4.931229590799443,4.641321506499477,0.0,30,30
354,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
355,GA_best_gen,4.818248696401841,4.4925722293758135,0.0,30,30
355,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
356,GA_best_gen,4.986597719806816,4.632902693547419,0.0,30,30
356,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
357,GA_best_gen,4.8272655912453635,4.5173281148970394,0.0,30,30
357,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
358,GA_best_gen,4.799878396802775,4.480615034953329,0.0,30,30
358,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
359,GA_best_gen,4.803015679932783,4.531820346054405,0.0,30,30
359,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
360,GA_best_gen,5.010711560794079,4.680205486703103,0.0,30,30
360,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
361,GA_best_gen,4.999808628445878,4.643345123814459,0.0,30,30
361,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
362,GA_best_gen,4.930410375626154,4.580706210840258,0.0,30,30
362,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
363,GA_best_gen,4.916617259928424,4.610315384231835,0.0,30,30
363,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
364,GA_best_gen,4.825109172732604,4.516977194025403,0.0,30,30
364,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
365,GA_best_gen,5.058711952549926,4.6727123805702835,0.0,30,30
365,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
366,GA_best_gen,4.611654163355003,4.380962881593833,0.0,30,30
366,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
367,GA_best_gen,5.015669444984842,4.656373714878231,0.0,30,30
367,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
368,GA_best_gen,4.987094829711747,4.624308270838748,0.0,30,30
368,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
369,GA_best_gen,5.042317113663435,4.68310154068157,0.0,30,30
369,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
370,GA_best_gen,4.895001263544526,4.549665818646182,0.0,30,30
370,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
371,GA_best_gen,5.033896973005607,4.683314351623283,0.0,30,30
371,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
372,GA_best_gen,4.742799572030163,4.467714495191434,0.0,30,30
372,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
373,GA_best_gen,4.789460794255,4.496517550648274,0.0,30,30
373,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
374,GA_best_gen,5.026678578190114,4.687432619654607,0.0,30,30
374,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
375,GA_best_gen,4.685817947088081,4.4025736157830755,0.0,30,30
375,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
376,GA_best_gen,5.092096647299265,4.67772362770712,0.0,30,30
376,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
377,GA_best_gen,4.930665371510671,4.609607543537087,0.0,30,30
377,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
378,GA_best_gen,4.980550766312027,4.642672311967352,0.0,30,30
378,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
379,GA_best_gen,4.795709581138355,4.4967019018638075,0.0,30,30
379,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
380,GA_best_gen,5.234086288781965,4.809260765926398,0.0,30,30
380,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
381,GA_best_gen,4.788861123342,4.500812302302062,0.0,30,30
381,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
382,GA_best_gen,5.028673725201747,4.649955530852046,0.0,30,30
382,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
383,GA_best_gen,4.920685313650126,4.589230631587795,0.0,30,30
383,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
384,GA_best_gen,4.679708698981293,4.41850526711205,0.0,30,30
384,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
385,GA_best_gen,5.015433277181263,4.6556811812269325,0.0,30,30
385,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
386,GA_best_gen,4.879719476467275,4.541597482980634,0.0,30,30
386,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
387,GA_best_gen,4.767050184894546,4.450679330602974,0.0,30,30
387,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
388,GA_best_gen,4.853459833651458,4.540517993388068,0.0,30,30
388,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
389,GA_best_gen,5.100366114673636,4.738481915875836,0.0,30,30
389,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
390,GA_best_gen,4.636181985378311,4.372409992960152,0.0,30,30
390,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
391,GA_best_gen,4.89961452869834,4.579027330635254,0.0,30,30
391,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
392,GA_best_gen,4.611889072732992,4.353387667463662,0.0,30,30
392,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
393,GA_best_gen,4.844607641645263,4.502384301770118,0.0,30,30
393,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
394,GA_best_gen,4.8815012497290295,4.553033634277209,0.0,30,30
394,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
395,GA_best_gen,4.672588038576615,4.395531871290329,0.0,30,30
395,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
396,GA_best_gen,4.9471352739953725,4.589663826267167,0.0,30,30
396,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
397,GA_best_gen,5.02168850697246,4.700536976203605,0.0,30,30
397,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
398,GA_best_gen,4.7508213687464895,4.460634202987161,0.0,30,30
398,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
399,GA_best_gen,4.739533095131313,4.461807442561744,0.0,30,30
399,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
400,GA_best_gen,4.925692407028364,4.57429758331836,0.0,30,30
400,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
401,GA_best_gen,5.188556187898061,4.7507164448307595,0.0,30,30
401,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
402,GA_best_gen,4.989370442909545,4.65032575779495,0.0,30,30
402,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
403,GA_best_gen,4.904421892780339,4.590785173384722,0.0,30,30
403,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
404,GA_best_gen,4.864826160019397,4.542786475470823,0.0,30,30
404,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
405,GA_best_gen,4.754101531251113,4.470648282889552,0.0,30,30
405,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
406,GA_best_gen,4.9069246305345,4.571723400138909,0.0,30,30
406,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
407,GA_best_gen,5.133031261997193,4.758243594901594,0.0,30,30
407,GA_best_global,4.3240423185002355,4.136887146143946,0.0,30,30
408,GA_best_gen,4.704866889392327,4.414207062844334,0.0,30,30
