generation,label,total_cost,mean_error_m,no_coverage_rate,localizable_impacts,num_impacts
65,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
66,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
66,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
67,GA_best_gen,4.025415421934662,3.9127970718390226,0.0,30,30
67,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
68,GA_best_gen,4.043908370897112,3.922348409288852,0.0,30,30
68,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
69,GA_best_gen,4.173424007780635,4.037184904418059,0.0,30,30
69,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
70,GA_best_gen,4.064505893334451,3.9349810867974275,0.0,30,30
70,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
71,GA_best_gen,4.117469727451231,3.9915458139283513,0.0,30,30
71,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
72,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
72,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
73,GA_best_gen,4.054843585214037,3.9401764051265817,0.0,30,30
73,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
74,GA_best_gen,4.042318724211922,3.931826497791839,0.0,30,30
74,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
75,GA_best_gen,3.994312887852069,3.8920620491172935,0.0,30,30
75,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
76,GA_best_gen,4.054843585214037,3.9401764051265817,0.0,30,30
76,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
77,GA_best_gen,4.067860722857091,3.935784640217275,0.0,30,30
77,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
78,GA_best_gen,4.0014466843489345,3.896817913448537,0.0,30,30
78,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
79,GA_best_gen,4.1727829506133105,4.033249173702925,0.0,30,30
79,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
80,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
80,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
81,GA_best_gen,4.0014466843489345,3.896817913448537,0.0,30,30
81,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
82,GA_best_gen,4.0325492184315275,3.917552936170266,0.0,30,30
82,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
83,GA_best_gen,4.054843585214037,3.9401764051265817,0.0,30,30
83,GA_best_global,3.971222186424973,3.8713589492625293,0.0,30,30
84,GA_best_gen,3.9633808300550317,3.8674703024164145,0.0,30,30
84,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
85,GA_best_gen,4.054873967170514,3.9401403284744716,0.0,30,30
85,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
86,GA_best_gen,4.063181173198621,3.938072765154631,0.0,30,30
86,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
87,GA_best_gen,4.054843585214037,3.9401764051265817,0.0,30,30
87,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
88,GA_best_gen,4.083747729938823,3.9594458349431054,0.0,30,30
88,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
89,GA_best_gen,3.993586451055981,3.886268459016535,0.0,30,30
89,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
90,GA_best_gen,4.0325492184315275,3.917552936170266,0.0,30,30
90,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
91,GA_best_gen,4.066768060557309,3.9521008804698536,0.0,30,30
91,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
92,GA_best_gen,4.000720247552846,3.891024323347778,0.0,30,30
92,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
93,GA_best_gen,4.047709788717173,3.935420540795339,0.0,30,30
93,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
94,GA_best_gen,4.025415421934662,3.9127970718390226,0.0,30,30
94,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
95,GA_best_gen,4.139136423126902,4.012893515053658,0.0,30,30
95,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
96,GA_best_gen,4.067654125822259,3.9444082357445773,0.0,30,30
96,GA_best_global,3.9633808300550317,3.8674703024164145,0.0,30,30
97,GA_best_gen,3.9592478220310148,3.8595903070130047,0.0,30,30
97,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
98,GA_best_gen,4.054843585214037,3.9401764051265817,0.0,30,30
98,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
99,GA_best_gen,3.983216559616742,3.875569465403489,0.0,30,30
99,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
100,GA_best_gen,4.007841836150059,3.9050561730970443,0.0,30,30
100,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
101,GA_best_gen,4.111495434498776,3.979377304244987,0.0,30,30
101,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
102,GA_best_gen,4.112373470657409,3.9746533627807086,0.0,30,30
102,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
103,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
103,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
104,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
104,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
105,GA_best_gen,3.9959173608067884,3.893131697753773,0.0,30,30
105,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
106,GA_best_gen,4.088474630920179,3.9509602451879124,0.0,30,30
106,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
107,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
107,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
108,GA_best_gen,4.000720247552846,3.891024323347778,0.0,30,30
108,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
109,GA_best_gen,3.993586451055981,3.886268459016535,0.0,30,30
109,GA_best_global,3.9592478220310148,3.8595903070130047,0.0,30,30
110,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
110,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
111,GA_best_gen,3.9521140255341485,3.8548344426817605,0.0,30,30
111,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
112,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
112,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
113,GA_best_gen,4.019939633311385,3.906369250898367,0.0,30,30
113,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
114,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
114,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
115,GA_best_gen,3.9903503561136078,3.8803253297347333,0.0,30,30
115,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
116,GA_best_gen,4.095461150420464,3.968107077489299,0.0,30,30
116,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
117,GA_best_gen,4.03182278163544,3.9117593460695073,0.0,30,30
117,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
118,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
118,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
119,GA_best_gen,3.993586451055981,3.886268459016535,0.0,30,30
119,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
120,GA_best_gen,3.971222186424973,3.8713589492625293,0.0,30,30
120,GA_best_global,3.940189550190878,3.84290996733849,0.0,30,30
121,GA_best_gen,3.938655273716739,3.845733630577281,0.0,30,30
121,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
122,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
122,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
123,GA_best_gen,4.043747256978711,3.9236838214127787,0.0,30,30
123,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
124,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
124,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
125,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
125,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
126,GA_best_gen,3.9712920842734714,3.8636449900602186,0.0,30,30
126,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
127,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
127,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
128,GA_best_gen,3.97469321493839,3.869758924725048,0.0,30,30
128,GA_best_global,3.938655273716739,3.845733630577281,0.0,30,30
129,GA_best_gen,3.87812457635477,3.797619274567992,0.0,30,30
129,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
130,GA_best_gen,4.039798511052984,3.922484323724206,0.0,30,30
130,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
131,GA_best_gen,4.066768060557309,3.9521008804698536,0.0,30,30
131,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
132,GA_best_gen,4.03182278163544,3.9117593460695073,0.0,30,30
132,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
133,GA_best_gen,3.971222186424973,3.8713589492625293,0.0,30,30
133,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
134,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
134,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
135,GA_best_gen,3.9712920842734714,3.8636449900602186,0.0,30,30
135,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
136,GA_best_gen,4.000720247552846,3.891024323347778,0.0,30,30
136,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
137,GA_best_gen,4.0788427047562426,3.9561194868649574,0.0,30,30
137,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
138,GA_best_gen,4.014463821991988,3.8924261485392297,0.0,30,30
138,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
139,GA_best_gen,4.005510926399252,3.8981929343598054,0.0,30,30
139,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
140,GA_best_gen,4.000720247552846,3.891024323347778,0.0,30,30
140,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
141,GA_best_gen,3.9903503561136078,3.8803253297347333,0.0,30,30
141,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
142,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
142,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
143,GA_best_gen,3.994312887852069,3.8920620491172935,0.0,30,30
143,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
144,GA_best_gen,4.014463821991988,3.8924261485392297,0.0,30,30
144,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
145,GA_best_gen,3.993586451055981,3.886268459016535,0.0,30,30
145,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
146,GA_best_gen,4.054843585214037,3.9401764051265817,0.0,30,30
146,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
147,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
147,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
148,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
148,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
149,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
149,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
150,GA_best_gen,4.014463821991988,3.8924261485392297,0.0,30,30
150,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
151,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
151,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
152,GA_best_gen,3.9903503561136078,3.8803253297347333,0.0,30,30
152,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
153,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
153,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
154,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
154,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
155,GA_best_gen,4.0366134604818456,3.9189279570815345,0.0,30,30
155,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
156,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
156,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
157,GA_best_gen,4.007841836150059,3.9050561730970443,0.0,30,30
157,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
158,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
158,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
159,GA_best_gen,3.9592478220310148,3.8595903070130047,0.0,30,30
159,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
160,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
160,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
161,GA_best_gen,3.978808803053975,3.868656135913888,0.0,30,30
161,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
162,GA_best_gen,3.9592478220310148,3.8595903070130047,0.0,30,30
162,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
163,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
163,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
164,GA_best_gen,4.056448058168757,3.941246053763062,0.0,30,30
164,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
165,GA_best_gen,4.032579600388005,3.9175168595181558,0.0,30,30
165,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
166,GA_best_gen,3.9722689229601977,3.8642962158513696,0.0,30,30
166,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
167,GA_best_gen,4.085976501253108,3.9608753511962007,0.0,30,30
167,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
168,GA_best_gen,4.000720247552846,3.891024323347778,0.0,30,30
168,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
169,GA_best_gen,4.000720247552846,3.891024323347778,0.0,30,30
169,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
170,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
170,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
171,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
171,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
172,GA_best_gen,4.039480044739717,3.927396666387651,0.0,30,30
172,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
173,GA_best_gen,4.059634264060443,3.9473450161386094,0.0,30,30
173,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
174,GA_best_gen,3.984193398303469,3.876220691194641,0.0,30,30
174,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
175,GA_best_gen,4.10836743846809,3.9712727092339817,0.0,30,30
175,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
176,GA_best_gen,4.025415421934662,3.9127970718390226,0.0,30,30
176,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
177,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
177,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
178,GA_best_gen,4.0246889851385745,3.907003481738264,0.0,30,30
178,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
179,GA_best_gen,3.9903503561136078,3.8803253297347333,0.0,30,30
179,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
180,GA_best_gen,3.947323346687743,3.8476658316697327,0.0,30,30
180,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
181,GA_best_gen,3.9903503561136078,3.8803253297347333,0.0,30,30
181,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
182,GA_best_gen,4.081776990523338,3.9577983039930533,0.0,30,30
182,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
183,GA_best_gen,3.988609482604638,3.8917725885008276,0.0,30,30
183,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
184,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
184,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
185,GA_best_gen,3.939381710512827,3.8515272206780398,0.0,30,30
185,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
186,GA_best_gen,4.025415421934662,3.9127970718390226,0.0,30,30
186,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
187,GA_best_gen,4.013401541648683,3.908706312139698,0.0,30,30
187,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
188,GA_best_gen,4.0325492184315275,3.917552936170266,0.0,30,30
188,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
189,GA_best_gen,3.9784258807703363,3.868400854391462,0.0,30,30
189,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
190,GA_best_gen,3.9943432698085464,3.8920259724651833,0.0,30,30
190,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
191,GA_best_gen,3.964088389928108,3.866603084931286,0.0,30,30
191,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
192,GA_best_gen,4.004045392453065,3.890760042663411,0.0,30,30
192,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
193,GA_best_gen,4.047709788717173,3.935420540795339,0.0,30,30
193,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
194,GA_best_gen,4.012644722896118,3.9029487986910496,0.0,30,30
194,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
195,GA_best_gen,4.000720247552846,3.891024323347778,0.0,30,30
195,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
196,GA_best_gen,4.012644722896118,3.9029487986910496,0.0,30,30
196,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
197,GA_best_gen,3.9163609069342296,3.8231101616209653,0.0,30,30
197,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
198,GA_best_gen,4.03182278163544,3.9117593460695073,0.0,30,30
198,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
199,GA_best_gen,3.993586451055981,3.886268459016535,0.0,30,30
199,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
200,GA_best_gen,4.001477066305411,3.8967818367964266,0.0,30,30
200,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
201,GA_best_gen,4.012644722896118,3.9029487986910496,0.0,30,30
201,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
202,GA_best_gen,3.9712920842734714,3.8636449900602186,0.0,30,30
202,GA_best_global,3.87812457635477,3.797619274567992,0.0,30,30
203,GA_best_gen,3.940189550190878,3.84290996733849,0.0,30,30
